開催年,開催日付,競馬場コード,開催回次,開催日目,レース番号,枠番,馬番,血統番号,馬名,性別,毛色コード,馬齢,東西所属コード,調教師コード,斤量,ブリンカー仕様区分,騎手コード,騎手見習いコード,馬体重,増減符号,増減差,着順,走破タイム,単勝オッズ,単勝人気,着差,グレードコード,競争種別コード,重量種別コード,競争条件コード,距離,芝ダート,回り方向,コース区分,本賞金,出走頭数,天気コード,芝馬場,ダート馬場,開催年_1走前,開催日付_1走前,競馬場コード_1走前,馬番_1走前,斤量_1走前,ブリンカー仕様区分_1走前,騎手コード_1走前,騎手名_1走前,馬体重_1走前,異常区分コード_1走前,着順_1走前,1コーナー順位_1走前,2コーナー順位_1走前,3コーナー順位_1走前,4コーナー順位_1走前,単勝オッズ_1走前,単勝人気_1走前,ラスト3Fタイム_1走前,着差_1走前,グレードコード_1走前,競争種別コード_1走前,重量種別コード_1走前,距離_1走前,芝ダート_1走前,回り方向_1走前,競争条件コード_1走前,コース区分_1走前,本賞金_1走前,出走頭数_1走前,天気コード_1走前,芝馬場_1走前,ダート馬場_1走前,開催年_2走前,開催日付_2走前,競馬場コード_2走前,馬番_2走前,斤量_2走前,ブリンカー仕様区分_2走前,騎手コード_2走前,騎手名_2走前,馬体重_2走前,異常区分コード_2走前,着順_2走前,1コーナー順位_2走前,2コーナー順位_2走前,3コーナー順位_2走前,4コーナー順位_2走前,単勝オッズ_2走前,単勝人気_2走前,ラスト3Fタイム_2走前,着差_2走前,グレードコード_2走前,競争種別コード_2走前,重量種別コード_2走前,距離_2走前,芝ダート_2走前,回り方向_2走前,競争条件コード_2走前,コース区分_2走前,本賞金_2走前,出走頭数_2走前,天気コード_2走前,芝馬場_2走前,ダート馬場_2走前,開催年_3走前,開催日付_3走前,競馬場コード_3走前,馬番_3走前,斤量_3走前,ブリンカー仕様区分_3走前,騎手コード_3走前,騎手名_3走前,馬体重_3走前,異常区分コード_3走前,着順_3走前,1コーナー順位_3走前,2コーナー順位_3走前,3コーナー順位_3走前,4コーナー順位_3走前,単勝オッズ_3走前,単勝人気_3走前,ラスト3Fタイム_3走前,着差_3走前,グレードコード_3走前,競争種別コード_3走前,重量種別コード_3走前,距離_3走前,芝ダート_3走前,回り方向_3走前,競争条件コード_3走前,コース区分_3走前,本賞金_3走前,出走頭数_3走前,天気コード_3走前,芝馬場_3走前,ダート馬場_3走前
2019,309,7,2,1,9,2,3,2015101524,ライクアロケット,3,3,4,1,405,540,0,1177,3,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,202.0,5.0,3.0,550.0,0.0,1170.0,横山武史,466.0,0.0,10.0,0.0,0.0,15.0,15.0,689.0,10.0,376.0,15.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,1223.0,6.0,7.0,560.0,0.0,1075.0,田辺裕信,466.0,0.0,13.0,16.0,16.0,16.0,11.0,337.0,12.0,387.0,19.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,722.0,2.0,5.0,540.0,0.0,1140.0,横山和生,470.0,0.0,14.0,11.0,8.0,7.0,8.0,164.0,7.0,421.0,34.0,,13.0,4.0,1700.0,,R,5.0,,75000.0,14.0,1.0,0.0,1.0
2019,309,7,2,1,9,2,4,2015102003,キタノユウキ,1,3,4,1,1020,570,0,1116,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,211.0,5.0,16.0,570.0,1.0,1077.0,石橋脩,550.0,0.0,3.0,0.0,0.0,1.0,1.0,80.0,5.0,386.0,3.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,1215.0,7.0,12.0,540.0,1.0,1170.0,横山武史,540.0,0.0,6.0,1.0,1.0,1.0,1.0,215.0,7.0,403.0,12.0,,13.0,4.0,1800.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,1208.0,7.0,10.0,560.0,0.0,1092.0,津村明秀,540.0,0.0,14.0,0.0,0.0,8.0,7.0,57.0,3.0,393.0,21.0,,13.0,4.0,1400.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,7,2,1,9,3,5,2015103569,ラインマッシモ,1,1,4,1,1131,570,1,1015,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,202.0,7.0,10.0,570.0,1.0,1015.0,古川吉洋,470.0,0.0,11.0,0.0,0.0,4.0,4.0,1430.0,10.0,397.0,24.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,11.0,1.0,0.0,2.0,2018.0,1208.0,7.0,7.0,550.0,1.0,1164.0,藤田菜七,468.0,0.0,15.0,12.0,12.0,11.0,14.0,316.0,8.0,420.0,50.0,,13.0,4.0,1800.0,,L,5.0,,75000.0,15.0,2.0,0.0,1.0,2018.0,1117.0,3.0,14.0,550.0,1.0,1004.0,西田雄一,476.0,0.0,13.0,14.0,13.0,8.0,11.0,947.0,13.0,415.0,35.0,E,13.0,4.0,1700.0,,R,5.0,,105000.0,15.0,2.0,0.0,1.0
2019,309,7,2,1,9,3,6,2015101903,デルマカミカゼ,1,4,4,1,1125,570,0,1140,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,217.0,5.0,8.0,570.0,0.0,700.0,四位洋文,460.0,0.0,3.0,0.0,0.0,14.0,13.0,517.0,11.0,360.0,3.0,,14.0,4.0,1300.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,202.0,5.0,2.0,570.0,0.0,684.0,田中勝春,458.0,0.0,4.0,0.0,0.0,6.0,6.0,1086.0,11.0,363.0,5.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,1223.0,6.0,4.0,560.0,0.0,1129.0,菅原隆一,464.0,0.0,11.0,6.0,7.0,6.0,8.0,1571.0,14.0,397.0,18.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,7,2,1,9,4,7,2014100533,クインズラミントン,1,3,5,1,1150,570,0,1127,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,211.0,5.0,4.0,570.0,0.0,1075.0,田辺裕信,488.0,0.0,2.0,0.0,0.0,3.0,2.0,69.0,3.0,370.0,2.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0,2019.0,127.0,7.0,7.0,570.0,0.0,1154.0,松若風馬,482.0,0.0,4.0,0.0,0.0,13.0,12.0,48.0,1.0,382.0,3.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,1208.0,7.0,15.0,570.0,0.0,5568.0,アヴドゥ,482.0,0.0,3.0,0.0,0.0,5.0,5.0,154.0,8.0,375.0,1.0,,13.0,4.0,1400.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,7,2,1,9,4,8,2013101819,キャノンストーム,1,4,6,2,1104,570,0,1157,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1215.0,7.0,14.0,570.0,0.0,1157.0,鮫島克駿,500.0,0.0,6.0,0.0,0.0,13.0,11.0,1095.0,13.0,372.0,7.0,,13.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,1117.0,3.0,12.0,560.0,0.0,1151.0,井上敏樹,498.0,0.0,7.0,11.0,11.0,9.0,8.0,1677.0,15.0,350.0,5.0,,13.0,4.0,1800.0,,R,5.0,B,75000.0,15.0,2.0,1.0,0.0,2018.0,624.0,9.0,8.0,570.0,0.0,1157.0,鮫島克駿,502.0,0.0,10.0,0.0,0.0,5.0,5.0,578.0,9.0,377.0,25.0,E,13.0,4.0,1800.0,,R,5.0,B,105000.0,10.0,1.0,2.0,0.0
2019,309,7,2,1,9,5,9,2013105556,シトラスクーラー,3,3,6,1,1088,570,0,1160,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1201.0,7.0,4.0,570.0,0.0,5243.0,柴山雄一,470.0,0.0,8.0,0.0,0.0,15.0,14.0,506.0,9.0,375.0,12.0,E,13.0,4.0,1400.0,,L,5.0,,105000.0,16.0,1.0,0.0,1.0,2018.0,1111.0,5.0,6.0,570.0,0.0,1096.0,大野拓弥,464.0,0.0,6.0,0.0,0.0,11.0,11.0,177.0,6.0,366.0,11.0,,13.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,811.0,4.0,9.0,570.0,0.0,1077.0,石橋脩,468.0,0.0,13.0,0.0,0.0,15.0,15.0,139.0,5.0,369.0,16.0,,13.0,4.0,1200.0,,L,5.0,,75000.0,15.0,1.0,0.0,1.0
2019,309,7,2,1,9,5,10,2014105072,サンライズソウマ,3,5,5,2,1072,570,0,5429,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1216.0,7.0,4.0,570.0,0.0,1146.0,岩崎翼,484.0,0.0,12.0,0.0,1.0,1.0,1.0,96.0,5.0,366.0,12.0,,13.0,4.0,1600.0,,L,5.0,A,75000.0,16.0,2.0,1.0,0.0,2017.0,903.0,10.0,6.0,550.0,1.0,1146.0,岩崎翼,480.0,0.0,16.0,1.0,1.0,6.0,15.0,266.0,9.0,455.0,70.0,,12.0,3.0,1700.0,,R,703.0,,50000.0,16.0,1.0,0.0,1.0,2017.0,715.0,7.0,11.0,560.0,1.0,1130.0,高倉稜,470.0,4.0,0.0,1.0,1.0,4.0,12.0,281.0,8.0,999.0,9999.0,,12.0,3.0,1800.0,,L,703.0,,50000.0,16.0,1.0,0.0,1.0
2019,309,7,2,1,9,6,11,2015100098,ラスティユース,1,1,4,1,1093,570,0,1117,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,216.0,5.0,3.0,570.0,0.0,5203.0,岩田康誠,484.0,0.0,5.0,0.0,0.0,9.0,9.0,71.0,5.0,372.0,6.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,15.0,1.0,0.0,1.0,2018.0,1209.0,6.0,13.0,560.0,0.0,684.0,田中勝春,480.0,0.0,7.0,7.0,7.0,11.0,13.0,60.0,3.0,389.0,13.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,1118.0,5.0,11.0,560.0,0.0,684.0,田中勝春,478.0,0.0,4.0,0.0,0.0,10.0,11.0,93.0,3.0,374.0,7.0,,13.0,4.0,1600.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,7,2,1,9,6,12,2015101886,ファントムメナス,1,4,4,1,1043,540,0,1164,3,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1104.0,3.0,6.0,560.0,0.0,1157.0,鮫島克駿,494.0,0.0,14.0,0.0,0.0,10.0,12.0,164.0,8.0,376.0,17.0,,13.0,4.0,1150.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,707.0,7.0,9.0,540.0,0.0,1157.0,鮫島克駿,494.0,0.0,14.0,0.0,0.0,14.0,15.0,249.0,9.0,370.0,20.0,,13.0,4.0,1200.0,,L,5.0,,75000.0,16.0,4.0,0.0,3.0,2018.0,506.0,8.0,12.0,560.0,0.0,1157.0,鮫島克駿,502.0,0.0,1.0,0.0,0.0,2.0,2.0,73.0,3.0,378.0,0.0,,12.0,3.0,1200.0,,R,703.0,,50000.0,16.0,1.0,0.0,1.0
2019,309,7,2,1,9,7,13,2015101057,マイネルイノメ,1,1,4,1,1156,570,0,1091,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2019.0,203.0,7.0,11.0,570.0,0.0,1124.0,国分恭介,494.0,0.0,13.0,0.0,2.0,4.0,4.0,1417.0,12.0,357.0,16.0,E,14.0,4.0,1600.0,,L,5.0,B,105000.0,14.0,2.0,1.0,0.0,2018.0,317.0,6.0,13.0,560.0,1.0,1009.0,柴田大知,482.0,0.0,8.0,0.0,1.0,1.0,1.0,57.0,2.0,373.0,9.0,,12.0,3.0,1600.0,,R,703.0,A,50000.0,16.0,1.0,1.0,0.0,2018.0,218.0,5.0,1.0,560.0,1.0,1009.0,柴田大知,490.0,0.0,4.0,0.0,0.0,1.0,1.0,187.0,4.0,355.0,1.0,,12.0,3.0,1600.0,,L,703.0,D,50000.0,16.0,1.0,1.0,0.0
2019,309,7,2,1,9,7,14,2015101402,サンライズフルメン,1,1,4,2,1002,570,0,1102,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,804.0,10.0,6.0,540.0,0.0,1018.0,和田竜二,496.0,0.0,12.0,3.0,3.0,3.0,6.0,158.0,5.0,416.0,52.0,E,13.0,4.0,1700.0,,R,5.0,,105000.0,12.0,1.0,0.0,1.0,2018.0,429.0,8.0,10.0,560.0,0.0,1154.0,松若風馬,490.0,0.0,12.0,0.0,0.0,3.0,2.0,31.0,1.0,394.0,13.0,,12.0,3.0,1400.0,,R,5.0,,72000.0,16.0,1.0,0.0,1.0,2018.0,401.0,9.0,2.0,560.0,0.0,1154.0,松若風馬,490.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0,386.0,-12.0,,12.0,3.0,1400.0,,R,703.0,,50000.0,16.0,1.0,0.0,1.0
2019,309,7,2,1,9,8,15,2014102135,サンマルライバル,1,5,5,1,1035,570,1,1109,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1215.0,7.0,12.0,570.0,1.0,1030.0,松田大作,456.0,0.0,15.0,0.0,0.0,15.0,15.0,1300.0,14.0,396.0,35.0,,13.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,2.0,2018.0,818.0,4.0,12.0,570.0,0.0,1135.0,杉原誠人,466.0,4.0,0.0,0.0,0.0,15.0,15.0,3537.0,15.0,999.0,9999.0,,13.0,4.0,1200.0,,L,5.0,,75000.0,15.0,1.0,0.0,2.0,2018.0,526.0,5.0,11.0,560.0,1.0,1160.0,荻野極,480.0,0.0,10.0,0.0,0.0,5.0,7.0,3777.0,16.0,388.0,14.0,,14.0,4.0,1600.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,7,2,1,9,8,16,2015100613,エールショー,1,7,4,2,1111,570,0,1095,0,0,,0,0,0,0,0,0,,14,4,5,1400,d,L,,75000,0,0,0,0,2018.0,1228.0,9.0,14.0,550.0,0.0,1166.0,川又賢治,476.0,0.0,13.0,0.0,0.0,14.0,12.0,1760.0,15.0,361.0,10.0,,13.0,4.0,1600.0,,R,5.0,B,75000.0,17.0,1.0,1.0,0.0,2018.0,1028.0,4.0,10.0,550.0,0.0,1117.0,丸田恭介,472.0,0.0,13.0,0.0,0.0,14.0,14.0,1510.0,18.0,354.0,12.0,E,13.0,4.0,1600.0,,L,5.0,A,105000.0,18.0,2.0,3.0,0.0,2018.0,317.0,7.0,16.0,560.0,0.0,1154.0,松若風馬,460.0,0.0,16.0,0.0,0.0,15.0,15.0,2356.0,15.0,354.0,17.0,C,12.0,2.0,1400.0,,L,999.0,A,380000.0,16.0,1.0,1.0,0.0
2019,309,7,2,1,10,1,1,2016103250,ピースワンパラディ,1,3,3,1,1102,560,0,1127,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,126.0,7.0,15.0,560.0,0.0,1127.0,丸山元気,458.0,0.0,1.0,0.0,7.0,6.0,6.0,59.0,3.0,338.0,-2.0,,12.0,3.0,1600.0,,L,701.0,B,60000.0,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,7,2,1,10,2,2,2016103242,カレングロリアーレ,1,3,3,2,438,560,0,1157,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,203.0,7.0,5.0,560.0,0.0,1157.0,鮫島克駿,452.0,0.0,1.0,0.0,0.0,7.0,8.0,24.0,1.0,346.0,0.0,,12.0,3.0,1400.0,,L,703.0,B,50000.0,18.0,2.0,1.0,0.0,2018.0,1202.0,7.0,16.0,550.0,0.0,1157.0,鮫島克駿,450.0,0.0,3.0,0.0,0.0,2.0,2.0,435.0,8.0,348.0,4.0,,11.0,3.0,1400.0,,L,701.0,A,70000.0,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,7,2,1,10,3,3,2016104537,ブルスクーロ,1,3,3,2,1144,560,1,1160,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,119.0,7.0,12.0,560.0,0.0,1116.0,藤岡康太,504.0,0.0,5.0,0.0,0.0,5.0,4.0,58.0,4.0,343.0,5.0,E,12.0,3.0,1400.0,,L,5.0,B,100000.0,13.0,1.0,1.0,0.0,2018.0,1215.0,7.0,13.0,550.0,0.0,1092.0,津村明秀,500.0,0.0,11.0,0.0,0.0,7.0,7.0,71.0,3.0,396.0,21.0,E,11.0,3.0,1400.0,,L,5.0,,100000.0,13.0,1.0,0.0,2.0,2018.0,1117.0,5.0,4.0,550.0,0.0,5366.0,ムーア,502.0,0.0,4.0,0.0,0.0,4.0,4.0,43.0,2.0,341.0,2.0,,11.0,3.0,1400.0,,L,5.0,C,72000.0,12.0,1.0,1.0,0.0
2019,309,7,2,1,10,4,4,2016104416,レースガーデン,2,7,3,2,1071,540,0,1116,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,209.0,8.0,8.0,540.0,0.0,1115.0,浜中俊,456.0,0.0,4.0,0.0,0.0,3.0,3.0,68.0,3.0,350.0,2.0,E,12.0,3.0,1600.0,,R,5.0,B,100000.0,8.0,2.0,1.0,0.0,2018.0,1118.0,8.0,9.0,540.0,0.0,666.0,武豊,446.0,0.0,6.0,0.0,0.0,5.0,4.0,100.0,4.0,338.0,4.0,E,11.0,3.0,1400.0,,R,5.0,C,100000.0,12.0,1.0,1.0,0.0,2018.0,901.0,1.0,5.0,540.0,0.0,5212.0,Ｍ．デム,456.0,0.0,1.0,0.0,2.0,3.0,3.0,29.0,1.0,359.0,-2.0,,11.0,3.0,1500.0,,R,701.0,C,70000.0,9.0,1.0,2.0,0.0
2019,309,7,2,1,10,5,5,2016104298,トロイメント,2,6,3,2,1016,540,0,1095,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,119.0,7.0,7.0,540.0,0.0,1092.0,津村明秀,424.0,0.0,6.0,0.0,0.0,12.0,11.0,39.0,2.0,336.0,6.0,E,12.0,3.0,1400.0,,L,5.0,B,100000.0,13.0,1.0,1.0,0.0,2018.0,1215.0,7.0,13.0,540.0,0.0,1092.0,津村明秀,424.0,0.0,1.0,0.0,11.0,11.0,9.0,51.0,3.0,349.0,-7.0,,11.0,3.0,1600.0,,L,703.0,A,50000.0,16.0,1.0,1.0,0.0,2018.0,1125.0,8.0,1.0,540.0,0.0,1115.0,浜中俊,430.0,0.0,5.0,0.0,0.0,3.0,3.0,80.0,4.0,353.0,4.0,,11.0,3.0,1400.0,,R,703.0,C,50000.0,18.0,1.0,1.0,0.0
2019,309,7,2,1,10,6,6,2016100752,マイネルウィルトス,1,4,3,2,1018,560,0,1091,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,209.0,8.0,1.0,560.0,0.0,1088.0,川田将雅,466.0,0.0,2.0,0.0,0.0,3.0,4.0,19.0,1.0,347.0,0.0,E,12.0,3.0,1600.0,,R,5.0,B,100000.0,8.0,2.0,1.0,0.0,2019.0,112.0,8.0,3.0,560.0,0.0,1091.0,丹内祐次,468.0,0.0,2.0,0.0,0.0,12.0,12.0,43.0,2.0,350.0,0.0,E,12.0,3.0,1600.0,,R,5.0,A,100000.0,15.0,2.0,1.0,0.0,2018.0,1223.0,9.0,7.0,550.0,0.0,1091.0,丹内祐次,462.0,0.0,2.0,0.0,0.0,8.0,6.0,69.0,5.0,349.0,2.0,E,11.0,3.0,1600.0,,R,5.0,B,100000.0,12.0,2.0,2.0,0.0
2019,309,7,2,1,10,6,7,2016105750,サダムゲンヤ,1,3,3,2,1069,560,0,1128,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,216.0,8.0,15.0,560.0,0.0,1128.0,川須栄彦,500.0,0.0,1.0,0.0,0.0,4.0,2.0,554.0,8.0,357.0,0.0,,12.0,3.0,1600.0,,R,703.0,B,50000.0,16.0,2.0,1.0,0.0,2019.0,127.0,8.0,5.0,560.0,0.0,1128.0,川須栄彦,504.0,0.0,6.0,0.0,0.0,4.0,4.0,268.0,6.0,360.0,7.0,,12.0,3.0,1800.0,,R,701.0,B,60000.0,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,7,2,1,10,7,8,2016105909,イクスパイアーズ,2,7,3,1,1063,540,0,1108,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,223.0,10.0,8.0,540.0,0.0,1108.0,的場勇人,466.0,0.0,10.0,0.0,0.0,15.0,16.0,1942.0,17.0,358.0,15.0,,12.0,3.0,1200.0,,R,703.0,B,50000.0,18.0,1.0,1.0,0.0,2018.0,1124.0,5.0,6.0,520.0,0.0,1170.0,横山武史,472.0,0.0,18.0,0.0,0.0,1.0,4.0,3300.0,18.0,379.0,37.0,,11.0,3.0,1600.0,,L,701.0,C,70000.0,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,7,2,1,10,7,9,2016104834,ミッキースピリット,1,3,3,2,1002,560,0,1102,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,112.0,8.0,8.0,560.0,0.0,1102.0,北村友一,484.0,0.0,3.0,0.0,0.0,1.0,1.0,96.0,4.0,358.0,0.0,E,12.0,3.0,1600.0,,R,5.0,A,100000.0,15.0,2.0,1.0,0.0,2018.0,1201.0,9.0,6.0,550.0,0.0,1102.0,北村友一,486.0,0.0,1.0,0.0,0.0,5.0,5.0,158.0,5.0,344.0,0.0,,11.0,3.0,1400.0,,R,703.0,A,50000.0,15.0,1.0,1.0,0.0,2018.0,1110.0,8.0,9.0,550.0,0.0,1102.0,北村友一,486.0,0.0,4.0,0.0,0.0,6.0,4.0,206.0,5.0,359.0,3.0,,11.0,3.0,1400.0,,R,703.0,B,50000.0,13.0,1.0,2.0,0.0
2019,309,7,2,1,10,8,10,2016100248,リゲイン,2,3,3,2,1073,540,0,1141,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2019.0,216.0,10.0,8.0,540.0,0.0,1141.0,中井裕二,426.0,0.0,11.0,0.0,0.0,5.0,6.0,640.0,14.0,357.0,9.0,E,12.0,3.0,1200.0,,R,5.0,A,100000.0,16.0,2.0,1.0,0.0,2019.0,119.0,7.0,6.0,540.0,0.0,1141.0,中井裕二,426.0,0.0,13.0,0.0,0.0,8.0,11.0,988.0,12.0,356.0,26.0,E,12.0,3.0,1400.0,,L,5.0,B,100000.0,13.0,1.0,1.0,0.0,2018.0,1007.0,8.0,10.0,540.0,0.0,1018.0,和田竜二,438.0,0.0,9.0,0.0,0.0,3.0,3.0,208.0,7.0,361.0,12.0,E,11.0,3.0,1400.0,,R,5.0,A,100000.0,10.0,1.0,1.0,0.0
2019,309,7,2,1,10,8,11,2016102972,エイカイキャロル,2,3,3,2,1055,540,0,1174,0,0,,0,0,0,0,0,0,E,12,3,5,1600,s,L,A,100000,0,0,0,0,2018.0,826.0,4.0,7.0,540.0,0.0,1043.0,北村宏司,458.0,0.0,10.0,0.0,0.0,5.0,4.0,223.0,7.0,344.0,12.0,C,11.0,3.0,1600.0,,L,999.0,A,310000.0,11.0,2.0,2.0,0.0,2018.0,729.0,4.0,12.0,540.0,0.0,5386.0,戸崎圭太,458.0,0.0,1.0,0.0,0.0,2.0,2.0,38.0,1.0,333.0,-1.0,,11.0,3.0,1600.0,,L,701.0,A,70000.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,7,2,1,11,1,1,2012100560,テルメディカラカラ,2,4,7,2,1140,520,0,5429,0,0,,0,0,0,0,0,0,E,14,1,16,1400,s,L,A,182000,0,0,0,0,2019.0,224.0,10.0,10.0,550.0,0.0,1030.0,松田大作,476.0,0.0,7.0,0.0,0.0,8.0,8.0,224.0,11.0,350.0,5.0,E,14.0,4.0,1200.0,,R,16.0,B,182000.0,14.0,1.0,1.0,0.0,2018.0,1125.0,8.0,10.0,550.0,0.0,1014.0,福永祐一,476.0,0.0,10.0,0.0,0.0,12.0,12.0,121.0,6.0,334.0,6.0,E,13.0,4.0,1400.0,,R,16.0,C,182000.0,14.0,1.0,1.0,0.0,2018.0,1104.0,8.0,3.0,550.0,0.0,732.0,幸英明,478.0,0.0,5.0,0.0,0.0,2.0,2.0,775.0,7.0,343.0,3.0,E,13.0,4.0,1600.0,,R,16.0,B,182000.0,8.0,2.0,1.0,0.0
2019,309,7,2,1,11,2,2,2012101157,ダイトウキョウ,1,3,7,1,1054,550,0,1127,0,0,,0,0,0,0,0,0,E,14,1,16,1400,s,L,A,182000,0,0,0,0,2019.0,223.0,6.0,5.0,550.0,0.0,1075.0,田辺裕信,470.0,0.0,4.0,0.0,0.0,8.0,7.0,46.0,3.0,337.0,1.0,E,14.0,1.0,1200.0,,R,16.0,A,182000.0,12.0,1.0,1.0,0.0,2019.0,113.0,6.0,1.0,570.0,0.0,1075.0,田辺裕信,470.0,0.0,2.0,0.0,0.0,14.0,12.0,113.0,5.0,339.0,4.0,E,14.0,4.0,1200.0,,R,16.0,C,182000.0,16.0,1.0,1.0,0.0,2018.0,1013.0,5.0,15.0,570.0,0.0,1169.0,武藤雅,464.0,0.0,12.0,0.0,0.0,11.0,11.0,521.0,9.0,333.0,11.0,E,13.0,4.0,1400.0,,L,16.0,A,182000.0,14.0,2.0,1.0,0.0
2019,309,7,2,1,11,3,3,2014104968,アダムバローズ,1,4,5,2,1121,560,0,1144,0,0,,0,0,0,0,0,0,E,14,1,16,1400,s,L,A,182000,0,0,0,0,2019.0,217.0,8.0,6.0,570.0,0.0,1144.0,菱田裕二,512.0,0.0,4.0,0.0,0.0,1.0,1.0,169.0,4.0,345.0,4.0,E,14.0,4.0,1400.0,,R,16.0,B,182000.0,7.0,2.0,1.0,0.0,2019.0,210.0,10.0,10.0,570.0,0.0,1019.0,秋山真一,508.0,0.0,11.0,15.0,15.0,14.0,14.0,273.0,11.0,350.0,5.0,E,14.0,4.0,1800.0,,R,16.0,A,182000.0,15.0,1.0,1.0,0.0,2019.0,113.0,8.0,2.0,570.0,0.0,1032.0,池添謙一,528.0,0.0,14.0,0.0,0.0,1.0,1.0,550.0,13.0,379.0,12.0,E,14.0,4.0,1600.0,,R,16.0,A,182000.0,16.0,1.0,1.0,0.0
